type,area_in_marla,bedroom,bath,location_city,price
Residential Plot,13.223140495867769,0.0,0.0,Quetta,21600000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,7200000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,9000000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,23400000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,1620000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,17600000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,11700000.0
Residential Plot,16.52892561983471,0.0,0.0,Quetta,12200000.0
Residential Plot,16.52892561983471,0.0,0.0,Quetta,12200000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,8100000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,8100000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,7830000.0
Residential Plot,19.834710743801654,0.0,0.0,Quetta,32400000.000000004
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,2808000.0
Residential Plot,16.52892561983471,0.0,0.0,Quetta,27000000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,7200000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,5400000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,3600000.0
Residential Plot,16.52892561983471,0.0,0.0,Quetta,12200000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,4680000.0
Residential Plot,16.52892561983471,0.0,0.0,Quetta,18000000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,4860000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,4850000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,16200000.000000002
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,3240000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,7290000.000000001
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,8100000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,5184000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,2160000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,6480000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,14900000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,1944000.0000000002
Residential Plot,16.52892561983471,0.0,0.0,Quetta,24800000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,6480000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,10800000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,5670000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,3500000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,7500000.0
Residential Plot,16.52892561983471,0.0,0.0,Quetta,8100000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,6300000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,7920000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,3779999.9999999995
Residential Plot,9.917355371900827,0.0,0.0,Quetta,4590000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,14400000.0
Residential Plot,16.52892561983471,0.0,0.0,Quetta,7650000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,7200000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,7200000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,3600000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,2700000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,1620000.0
Residential Plot,16.52892561983471,0.0,0.0,Quetta,12600000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,10100000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,6480000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,4320000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,5940000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,16200000.000000002
Residential Plot,13.223140495867769,0.0,0.0,Quetta,15100000.0
Residential Plot,16.52892561983471,0.0,0.0,Quetta,8550000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,4860000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,6840000.000000001
Residential Plot,16.52892561983471,0.0,0.0,Quetta,13500000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,5130000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,6000000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,2916000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,3240000.0
Residential Plot,16.52892561983471,0.0,0.0,Quetta,7200000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,7200000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,4590000.0
Residential Plot,16.52892561983471,0.0,0.0,Quetta,8100000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,2700000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,9720000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,3240000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,7830000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,7200000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,10100000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,9000000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,9000000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,4320000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,18000000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,5040000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,5580000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,4590000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,8100000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,11200000.000000002
Residential Plot,9.917355371900827,0.0,0.0,Quetta,8370000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,13500000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,12200000.0
Residential Plot,16.52892561983471,0.0,0.0,Quetta,27000000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,2700000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,3132000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,14400000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,21600000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,2916000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,10100000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,7830000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,4050000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,5940000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,5400000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,10800000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,6480000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,3240000.0
Residential Plot,16.52892561983471,0.0,0.0,Quetta,6750000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,10800000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,6750000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,4320000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,7290000.000000001
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,10800000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,13500000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,9000000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,2700000.0
Residential Plot,16.52892561983471,0.0,0.0,Quetta,12200000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,10800000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,8000000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,3960000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,5040000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,7200000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,17600000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,4050000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,6750000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,3060000.0
Residential Plot,16.52892561983471,0.0,0.0,Quetta,6750000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,3500000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,7000000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,2160000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,3240000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,7290000.000000001
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,4860000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,2700000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,4050000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,8100000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,3500000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,14400000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,4860000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,5670000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,7200000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,6000000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,5400000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,4320000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,2160000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,1944000.0000000002
Residential Plot,9.917355371900827,0.0,0.0,Quetta,7559999.999999999
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,10800000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,5400000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,2700000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,10400000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,7830000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,4050000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,10800000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,10800000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,11299999.999999998
Residential Plot,9.917355371900827,0.0,0.0,Quetta,4860000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,7559999.999999999
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,5400000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,7200000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,4050000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,10800000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,3420000.0000000005
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,3240000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,6000000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,6000000.0
Residential Plot,16.52892561983471,0.0,0.0,Quetta,7200000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,2052000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,2700000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,1620000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,5040000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,4590000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,9900000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,7559999.999999999
Residential Plot,9.917355371900827,0.0,0.0,Quetta,4050000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,3132000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,17600000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,13500000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,8100000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,2700000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,11700000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,10800000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,7200000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,8100000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,10800000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,2916000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,4320000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,4860000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,10800000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,7200000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,7559999.999999999
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,7200000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,2268000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,3779999.9999999995
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,3420000.0000000005
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,5400000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,19800000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,4050000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,7559999.999999999
Residential Plot,9.917355371900827,0.0,0.0,Quetta,5400000.0
Residential Plot,19.834710743801654,0.0,0.0,Quetta,8100000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,7290000.000000001
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,5040000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,4500000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,4500000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,4860000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,2268000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,4860000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,1939999.9999999998
Residential Plot,9.917355371900827,0.0,0.0,Quetta,8100000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,4500000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,3240000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,7200000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,5130000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,5400000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,3600000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,7020000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,5400000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,2916000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,10800000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,8100000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,2376000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,8000000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,3240000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,3500000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,14400000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,5940000.0
Residential Plot,16.52892561983471,0.0,0.0,Quetta,5400000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,5400000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,2268000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,3600000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,7200000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,5400000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,3600000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,11299999.999999998
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,1728000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,7290000.000000001
Residential Plot,9.917355371900827,0.0,0.0,Quetta,10800000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,5400000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,5400000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,4860000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,9720000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,7200000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,9720000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,7559999.999999999
Residential Plot,9.917355371900827,0.0,0.0,Quetta,7290000.000000001
Residential Plot,13.223140495867769,0.0,0.0,Quetta,10100000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,4050000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,3240000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,5400000.0
Residential Plot,16.52892561983471,0.0,0.0,Quetta,12600000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,10800000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,1728000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,4320000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,3779999.9999999995
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,1944000.0000000002
Residential Plot,9.917355371900827,0.0,0.0,Quetta,5670000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,7830000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,4320000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,9720000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,5760000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,9720000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,4000000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,5400000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,4860000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,5400000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,8000000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,2700000.0
Residential Plot,13.223140495867769,0.0,0.0,Quetta,4320000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,2880000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,1620000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,4050000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,7200000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,3060000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,4590000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,4680000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,4320000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,7020000.0
Residential Plot,3.9669421487603307,0.0,0.0,Quetta,1620000.0
Residential Plot,9.917355371900827,0.0,0.0,Quetta,17600000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,5220000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,4860000.0
Residential Plot,6.6115702479338845,0.0,0.0,Quetta,9900000.0
Agricultural Land,150.0,0.0,0.0,Other,17500000.0
Residential Plot,6.0,0.0,0.0,Other,2100000.0
Residential Plot,21.0,0.0,0.0,Sialkot,22700000.0
Commercial Plot,4.0,0.0,0.0,Sialkot,14000000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,2800000.0
Residential Plot,2.644628099173554,0.0,0.0,Sukkur,2500000.0
Residential Plot,7.933884297520661,0.0,0.0,Sukkur,31000000.0
Residential Plot,6.6115702479338845,0.0,0.0,Sukkur,8500000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,6800000.0
Residential Plot,5.487603305785124,0.0,0.0,Sukkur,7200000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,6800000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,7800000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,3500000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,2500000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,3250000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,2400000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,4200000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,6200000.0
Residential Plot,13.223140495867769,0.0,0.0,Sukkur,9800000.0
Residential Plot,7.933884297520661,0.0,0.0,Sukkur,10000000.0
Residential Plot,2.644628099173554,0.0,0.0,Sukkur,1775000.0
Residential Plot,2.644628099173554,0.0,0.0,Sukkur,2180000.0
Residential Plot,7.933884297520661,0.0,0.0,Sukkur,13000000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,3450000.0
Residential Plot,13.223140495867769,0.0,0.0,Sukkur,9680000.0
Residential Plot,7.933884297520661,0.0,0.0,Sukkur,15000000.0
Residential Plot,2.644628099173554,0.0,0.0,Sukkur,1800000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,6200000.0
Residential Plot,7.933884297520661,0.0,0.0,Sukkur,9800000.0
Residential Plot,4.396694214876033,0.0,0.0,Sukkur,5800000.0
Residential Plot,6.6115702479338845,0.0,0.0,Sukkur,5180000.0
Residential Plot,7.933884297520661,0.0,0.0,Sukkur,9800000.0
Residential Plot,9.917355371900827,0.0,0.0,Sukkur,12000000.0
Residential Plot,9.917355371900827,0.0,0.0,Sukkur,18000000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,7500000.0
Residential Plot,2.644628099173554,0.0,0.0,Sukkur,2300000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,5200000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,8200000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,4500000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,5000000.0
Residential Plot,9.917355371900827,0.0,0.0,Sukkur,11500000.0
Residential Plot,7.933884297520661,0.0,0.0,Sukkur,4800000.0
Residential Plot,7.933884297520661,0.0,0.0,Sukkur,31000000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,4500000.0
Residential Plot,6.6115702479338845,0.0,0.0,Sukkur,4695000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,5000000.0
Residential Plot,6.6115702479338845,0.0,0.0,Sukkur,4750000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,3400000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,2000000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,2000000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,2500000.0
Residential Plot,6.6115702479338845,0.0,0.0,Sukkur,5000000.0
Residential Plot,7.933884297520661,0.0,0.0,Sukkur,8500000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,2800000.0
Residential Plot,6.6115702479338845,0.0,0.0,Sukkur,4575000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,6500000.0
Residential Plot,9.917355371900827,0.0,0.0,Sukkur,10000000.0
Residential Plot,3.5041322314049586,0.0,0.0,Sukkur,4200000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,5400000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,4500000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,6600000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,3600000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,6200000.0
Residential Plot,2.644628099173554,0.0,0.0,Sukkur,1775000.0
Residential Plot,6.6115702479338845,0.0,0.0,Sukkur,4600000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,6600000.0
Residential Plot,2.644628099173554,0.0,0.0,Sukkur,2200000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,7400000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,8280000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,2800000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,19500000.0
Residential Plot,9.917355371900827,0.0,0.0,Sukkur,9500000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,3100000.0
Residential Plot,7.933884297520661,0.0,0.0,Sukkur,9800000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,350000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,7500000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,2300000.0
Residential Plot,9.917355371900827,0.0,0.0,Sukkur,15500000.0
Residential Plot,2.644628099173554,0.0,0.0,Sukkur,2600000.0
Residential Plot,2.644628099173554,0.0,0.0,Sukkur,2500000.0
Residential Plot,2.644628099173554,0.0,0.0,Sukkur,2300000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,2000000.0
Residential Plot,6.6115702479338845,0.0,0.0,Sukkur,4850000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,3400000.0
Residential Plot,16.52892561983471,0.0,0.0,Sukkur,20000000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,4000000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,3400000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,2800000.0
Residential Plot,6.6115702479338845,0.0,0.0,Sukkur,6000000.0
Residential Plot,2.644628099173554,0.0,0.0,Sukkur,1850000.0
Residential Plot,7.933884297520661,0.0,0.0,Sukkur,10000000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,2780000.0
Residential Plot,2.644628099173554,0.0,0.0,Sukkur,2180000.0
Residential Plot,9.917355371900827,0.0,0.0,Sukkur,10000000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,2500000.0
Residential Plot,6.6115702479338845,0.0,0.0,Sukkur,4200000.0
Residential Plot,6.6115702479338845,0.0,0.0,Sukkur,4675000.0
Residential Plot,9.917355371900827,0.0,0.0,Sukkur,7050000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,3175000.0
Residential Plot,2.644628099173554,0.0,0.0,Sukkur,1880000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,3500000.0
Residential Plot,13.223140495867769,0.0,0.0,Sukkur,9500000.0
Residential Plot,6.6115702479338845,0.0,0.0,Sukkur,9000000.0
Residential Plot,6.6115702479338845,0.0,0.0,Sukkur,5900000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,3200000.0
Residential Plot,6.6115702479338845,0.0,0.0,Sukkur,5200000.0
Residential Plot,2.644628099173554,0.0,0.0,Sukkur,2100000.0
Residential Plot,2.644628099173554,0.0,0.0,Sukkur,1750000.0
Residential Plot,6.6115702479338845,0.0,0.0,Sukkur,7500000.0
Residential Plot,13.223140495867769,0.0,0.0,Sukkur,9000000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,3100000.0
Residential Plot,2.644628099173554,0.0,0.0,Sukkur,1800000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,3000000.0
Residential Plot,2.644628099173554,0.0,0.0,Sukkur,1852000.0
Residential Plot,9.917355371900827,0.0,0.0,Sukkur,8200000.0
Residential Plot,7.933884297520661,0.0,0.0,Sukkur,13500000.0
Residential Plot,6.6115702479338845,0.0,0.0,Sukkur,4950000.0
Residential Plot,2.644628099173554,0.0,0.0,Sukkur,2000000.0
Residential Plot,9.917355371900827,0.0,0.0,Sukkur,31000000.0
Residential Plot,5.289256198347108,0.0,0.0,Sukkur,3500000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,8600000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,2800000.0
Residential Plot,4.958677685950414,0.0,0.0,Sukkur,4400000.0
Residential Plot,3.9669421487603307,0.0,0.0,Sukkur,5000000.0
